backbone_id	n_train_macro_regions	n_test_macro_regions	n_new_macro_regions	new_macro_regions	macro_region_jump_label	n_train_host_families	n_test_host_families	n_new_host_families	new_host_families	host_family_jump_label	n_train_host_orders	n_test_host_orders	n_new_host_orders	new_host_orders	host_order_jump_label	weighted_new_country_burden	rarity_weighted_new_country_burden	n_new_countries_recomputed
AE326	0	1	1	Africa		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.7071067811865475	0.999784876841992	1
AC855	0	1	1	Europe		1	1	0			1	1	0			0.0242821465589316	0.8175755620092503	1
AH079	0	1	1	Asia		0	1	1	Butyricicoccaceae		0	1	1	Eubacteriales		0.0429536779587557	0.9417016241798428	1
AB703	0	2	2	Asia,Oceania		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.0961994230631629	1.734528398333612	2
AG048	0	1	1	Asia		1	1	0			1	1	0			0.0222772959677056	0.7832634183069808	1
AC599	0	2	2	Asia,Latin America and Caribbean		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.1623053043705066	1.7777777777777777	2
AE133	0	0	0			1	1	0			1	1	0			0.0	0.0	0
AA733	1	2	1	Europe	1.0	1	1	0		0.0	1	1	0		0.0	0.196116135138184	0.993075898801598	1
AC720	1	2	2	Asia,North America	1.0	1	1	0		0.0	1	1	0		0.0	0.1189550906110636	1.8924476446520624	2
AC722	0	2	2	Asia,North America		0	1	1	Streptococcaceae		0	1	1	Lactobacillales		0.1212678125181664	1.8415270984919152	2
AD260	0	2	2	Asia,North America		0	1	1	Streptococcaceae		0	1	1	Lactobacillales		0.1212678125181664	1.8415270984919152	2
AB227	0	1	1	Africa		0	2	2	Calotrichaceae,Tolypothrichaceae		0	1	1	Nostocales		0.3162277660168379	0.9989243842099602	1
AD936	0	1	1	Africa		0	1	1	Tolypothrichaceae		0	1	1	Nostocales		0.3162277660168379	0.9989243842099602	1
AF703	0	2	2	Asia,North America		0	1	1	Paracoccaceae		0	1	1	Rhodobacterales		0.1028968226785071	1.7604920971952576	2
AD689	0	1	1	Europe		0	1	1	Pseudomonadaceae		0	1	1	Pseudomonadales		1.0	0.999733688415446	1
AD920	0	1	1	Europe		0	1	1	Erwiniaceae		0	1	1	Enterobacterales		0.0242821465589316	0.8175755620092503	1
AB329	0	1	1	Europe		1	1	0			1	1	0			0.1601281538050871	0.9752851711026616	1
AB401	0	1	1	Europe		1	1	0			1	1	0			0.1601281538050871	0.9752851711026616	1
AC520	0	1	1	Asia		0	1	1	Acetobacteraceae		0	1	1	Rhodospirillales		0.0610847221781526	0.9711734968269334	1
AG948	0	1	1	Europe		0	1	1	Hafniaceae		0	1	1	Enterobacterales		0.3257934911366952	1.810604712833078	2
AA043	1	1	1	Europe	1.0	1	1	0		0.0	1	1	0		0.0	0.0816496580927726	0.983865763149403	1
AE935	1	1	0		0.0	1	2	2	Comamonadaceae,Pseudomonadaceae	1.0	1	2	2	Burkholderiales,Pseudomonadales	1.0	0.0411345034894863	0.936431106808648	1
AG364	0	0	0			0	1	1	Burkholderiaceae		0	1	1	Burkholderiales		0.0	0.0	0
AA654	0	2	2	Asia,Europe		0	2	2	Burkholderiaceae,Haloferacaceae		0	2	2	Burkholderiales,Halobacteriales		0.6096775933437748	2.908136041846102	3
AC616	0	2	2	Asia,Europe		0	2	2	Haloarculaceae,Neisseriaceae		0	2	2	Halobacteriales,Neisseriales		0.1623053043705066	1.759035389803418	2
AF712	0	1	1	Oceania		0	1	1	Legionellaceae		0	1	1	Legionellales		0.3779644730092272	0.9974217311233886	1
AF713	0	1	1	Oceania		1	1	0			1	1	0			0.1767766952966368	0.9965580294718728	1
AC251	0	2	2	Latin America and Caribbean,North America		0	1	1	Staphylococcaceae		0	1	1	Bacillales		0.2163410192628427	1.848841006083173	2
AF079	0	2	2	Europe,North America		1	1	0			1	1	0			0.1874869365633162	1.8315829015533445	2
AE931	0	1	1	North America		1	1	0			1	1	0			0.0273587827582291	0.856297730450683	1
AF445	0	1	1	Asia		0	1	1	Paracoccaceae		0	1	1	Rhodobacterales		0.0411345034894863	0.936431106808648	1
AF007	0	0	0			0	1	1	Burkholderiaceae		0	1	1	Burkholderiales		0.0	0.0	0
AC862	0	2	2	Asia,North America		0	2	2	Lactobacillaceae,Moraxellaceae		0	2	2	Lactobacillales,Moraxellales		0.2773587827582291	1.848696780331918	2
AD420	0	1	1	Asia		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.0606339062590832	0.8707838479809976	1
AH330	0	2	2	Europe,North America		0	1	1	Pseudomonadaceae		0	1	1	Pseudomonadales		0.206964084785004	1.8366526100451064	2
AE927	0	1	1	Asia		0	1	1	Sphingomonadaceae		0	1	1	Sphingomonadales		0.0411345034894863	0.936431106808648	1
AG410	0	2	2	Asia,Europe		0	2	2	Planctomycetaceae,Sphingomonadaceae		0	2	2	Planctomycetales,Sphingomonadales		0.193633073822091	1.9091814236654288	2
AH413	0	2	2	Asia,Latin America and Caribbean		0	1	1	Rhizobiaceae		0	1	1	Hyphomicrobiales		0.2593523937254787	1.926454859777769	2
AF088	0	0	0			1	1	0			1	1	0			0.0	0.0	0
AA492	0	1	1	Asia		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.080598480319686	1.704967812448126	2
AA080	0	1	1	Asia		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.0390137157320435	0.7580110497237569	1
AF868	0	1	1	Asia		0	1	1	Paracoccaceae		0	1	1	Rhodobacterales		0.0411345034894863	0.936431106808648	1
AD232	0	2	2	Asia,Europe		0	2	2	Paracoccaceae,Roseobacteraceae		0	1	1	Rhodobacterales		0.1558423704247672	1.9084384732911528	2
AA341	0	2	2	Europe,North America		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.1317122755249485	1.731014052122787	2
AG488	0	1	1	Europe		1	1	1	Comamonadaceae		1	1	1	Burkholderiales		0.2357022603955158	0.9980638915779284	1
AF134	0	1	1	Asia		0	1	1	Bacillaceae		0	1	1	Bacillales		0.0800161437918108	1.7478267906245837	2
AE148	0	1	1	Asia		0	2	2	Microcystaceae,Spirosomataceae		0	2	2	Chroococcales,Cytophagales		0.1127967075357135	1.8661951785076512	2
AD224	0	1	1	Asia		0	1	1	Sulfuricellaceae		0	1	1	Nitrosomonadales		0.0429536779587557	0.9417016241798428	1
AB568	1	0	0		0.0	1	1	0		0.0	1	1	0		0.0	0.0	0.0	0
AH513	0	0	0			0	1	1	Micrococcaceae		0	1	1	Micrococcales		0.0	0.0	0
AG142	0	1	1	Asia		0	2	2	Methylobacteriaceae,Sphingomonadaceae		0	2	2	Hyphomicrobiales,Sphingomonadales		0.0606339062590832	0.8707838479809976	1
AA491	0	1	1	Asia		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.0583211843519804	0.9217043941411452	1
AA913	0	2	2	Asia,Europe		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.1238950923497231	1.8975496154637743	2
AE096	0	1	1	Asia		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.0583211843519804	0.9217043941411452	1
AG329	0	1	1	Asia		1	1	0			1	1	0			0.0411345034894863	0.936431106808648	1
AA641	0	2	2	Asia,Europe		0	1	1	Nostocaceae		0	1	1	Nostocales		0.1119879484896345	1.769693425729324	2
AA806	0	2	2	Asia,Oceania		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.1032353385433137	1.8115174179498048	2
AD136	0	0	0			0	1	1	Hyphomicrobiaceae		0	1	1	Hyphomicrobiales		0.0	0.0	0
AE170	0	1	1	Europe		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.0769230769230769	0.9818220931483276	1
AE650	0	1	1	Europe		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.0769230769230769	0.9818220931483276	1
AB356	0	1	1	Europe		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.0769230769230769	0.9818220931483276	1
AA914	0	0	0			0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.0	0.0	0
AC725	0	0	0			0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.0	0.0	0
AC560	0	0	0			0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.0	0.0	0
AG614	0	1	1	Europe		1	1	0			1	1	0			0.0769230769230769	0.9818220931483276	1
AE406	0	1	1	Europe		1	1	0			1	1	0			0.0769230769230769	0.9818220931483276	1
AA956	0	3	3	Africa,Asia,Latin America and Caribbean		0	1	1	Bacillaceae		0	1	1	Bacillales		0.960875675236016	3.6511178388578855	4
AC556	1	1	0		0.0	1	1	0		0.0	1	1	0		0.0	0.0	0.0	0
AF814	0	1	1	Europe		1	1	0			1	1	0			0.1348399724926484	0.9940841131547812	1
AD343	0	1	1	Asia		1	1	0			1	1	0			0.0222772959677056	0.7832634183069808	1
AF299	0	1	1	Asia		0	2	2	Burkholderiaceae,Paracoccaceae		0	2	2	Burkholderiales,Rhodobacterales		0.06213697660012	0.876959619952494	1
AG124	0	0	0			0	1	1	Thermaceae		0	1	1	Thermales		0.0	0.0	0
AD108	0	1	1	Europe		0	1	1	Pseudomonadaceae		0	1	1	Pseudomonadales		0.5332482904638631	1.9726249746164457	2
AF202	0	1	1	Asia		0	1	1	Rhizobiaceae		0	1	1	Hyphomicrobiales		0.3779644730092272	0.999247068946972	1
AA034	0	2	2	Asia,North America		0	2	2	Aeromonadaceae,Yersiniaceae		0	2	2	Aeromonadales,Enterobacterales		0.0979201956123404	1.7749018590106884	2
AE812	0	1	1	North America		0	1	1	Erwiniaceae		0	1	1	Enterobacterales		0.0606339062590832	0.9707432505109176	1
AA880	0	1	1	North America		0	1	1	Erwiniaceae		0	1	1	Enterobacterales		0.0273587827582291	0.856297730450683	1
AA870	0	1	1	North America		0	1	1	Erwiniaceae		0	1	1	Enterobacterales		0.0273587827582291	0.856297730450683	1
AE810	0	1	1	North America		0	1	1	Erwiniaceae		0	1	1	Enterobacterales		0.0273587827582291	0.856297730450683	1
AD431	0	1	1	North America		0	1	1	Erwiniaceae		0	1	1	Enterobacterales		0.0273587827582291	0.856297730450683	1
AD428	0	1	1	North America		0	1	1	Erwiniaceae		0	1	1	Enterobacterales		0.0273587827582291	0.856297730450683	1
AF573	0	2	2	Asia,North America		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.2826345858419091	1.782386931957976	2
AD467	1	1	1	Europe	1.0	1	1	0		0.0	1	1	0		0.0	0.0242821465589316	0.8175755620092503	1
AG805	0	1	1	Asia		0	1	1	Weeksellaceae		0	1	1	Flavobacteriales		0.0583211843519804	0.9217043941411452	1
AC475	0	1	1	Asia		0	1	1	Erwiniaceae		0	1	1	Enterobacterales		0.0940720868383597	0.969906790945406	1
AF061	0	2	2	North America,Oceania		0	2	2	Erwiniaceae,Legionellaceae		0	2	2	Enterobacterales,Legionellales		0.1335091223387542	1.7643176807841234	2
AE202	1	1	0		0.0	0	1	1	Erwiniaceae	1.0	0	1	1	Enterobacterales	1.0	0.0	0.0	0
AE828	0	1	1	Europe		0	2	2	Erwiniaceae,Geminocystaceae		0	2	2	Chroococcales,Enterobacterales		0.1601281538050871	0.9896138482023968	1
AA625	0	1	1	Asia		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.2773500981126146	0.9952117863720074	1
AB681	1	1	0		0.0	2	3	2	Haloarculaceae,Natronoarchaeaceae	1.0	1	2	1	Halobacteriales	1.0	0.0	0.0	0
AF545	0	1	1	Asia		0	3	3	Haloarculaceae,Microbacteriaceae,Natronoarchaeaceae		1	2	1	Micrococcales		0.037062465833055	0.8061251664447404	1
AC132	0	2	2	Asia,Europe		0	2	2	Paracoccaceae,Roseobacteraceae		0	1	1	Rhodobacterales		0.1833211843519804	1.898131650126412	2
AA968	1	1	0		0.0	1	1	0		0.0	1	1	0		0.0	0.2408744718686557	1.9504660452729696	2
AE566	0	1	1	Asia		0	1	1	Aeromonadaceae		0	1	1	Aeromonadales		0.0652328073053442	0.8510773130544994	1
AF187	1	1	1	Europe	1.0	1	1	0		0.0	1	1	0		0.0	0.0901669634667432	0.9672436750998668	1
AA788	1	1	0		0.0	1	1	0		0.0	1	1	0		0.0	0.0	0.0	0
AB563	0	1	1	Asia		1	2	1	Metamycoplasmataceae		1	2	1	Mycoplasmoidales		0.0940720868383597	0.969906790945406	1
AE593	0	1	1	North America		1	1	0			1	1	0			0.0368354734341878	0.803728362183755	1
AE906	0	0	0			1	1	0			1	1	0			0.0	0.0	0
AF755	0	1	1	Europe		0	1	1	Halomonadaceae		0	1	1	Oceanospirillales		0.0901669634667432	0.9672436750998668	1
AG867	0	1	1	Asia		0	1	1	Desulfosarcinaceae		0	1	1	Desulfobacterales		0.0940720868383597	0.969906790945406	1
AG248	0	1	1	Asia		0	1	1	Desulfosarcinaceae		0	1	1	Desulfobacterales		0.0940720868383597	0.969906790945406	1
AG963	0	1	1	Asia		0	1	1	Leptotrichiaceae		0	1	1	Fusobacteriales		0.0940720868383597	0.969906790945406	1
AC894	0	1	1	Asia		0	1	1	Leptotrichiaceae		0	1	1	Fusobacteriales		0.0940720868383597	0.969906790945406	1
AA062	1	1	0		0.0	1	1	0		0.0	1	1	0		0.0	0.196116135138184	0.993075898801598	1
AB931	0	1	1	Asia		1	1	0			1	1	0			0.037062465833055	0.8061251664447404	1
AD942	1	1	0		0.0	1	1	0		0.0	1	1	0		0.0	0.0	0.0	0
AD115	0	1	1	North America		0	1	1	Pseudomonadaceae		0	1	1	Pseudomonadales		0.0368354734341878	0.803728362183755	1
AB463	0	0	0			0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.0	0.0	0
AA353	1	1	0		0.0	2	2	0		0.0	1	1	0		0.0	0.0	0.0	0
AF939	0	2	2	Asia,Europe		0	1	1	Methylocystaceae		0	1	1	Hyphomicrobiales		0.1853130834148829	1.904520185486264	2
AE225	0	2	2	Asia,North America		0	1	1	Vibrionaceae		0	1	1	Vibrionales		0.1066785030111456	1.7282219165115635	2
AA039	0	1	1	North America		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.0368354734341878	0.803728362183755	1
AD304	0	1	1	North America		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.0368354734341878	0.803728362183755	1
AA416	0	1	1	North America		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.0368354734341878	0.803728362183755	1
AB455	0	0	0			0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.0	0.0	0
AD820	0	1	1	Asia		0	2	2	Bacillaceae,Enterobacteriaceae		0	2	2	Bacillales,Enterobacterales		0.037062465833055	0.8061251664447404	1
AE990	0	1	1	Asia		0	2	2	Micrococcaceae,Natrialbaceae		0	2	2	Halobacteriales,Micrococcales		0.0652328073053442	0.8510773130544994	1
AH312	0	1	1	Europe		0	1	1	Roseobacteraceae		0	1	1	Rhodobacterales		0.0901669634667432	0.9672436750998668	1
AG028	0	1	1	Europe		0	1	1	Roseobacteraceae		0	1	1	Rhodobacterales		0.0901669634667432	0.9672436750998668	1
AA293	0	1	1	Europe		0	1	1	Roseobacteraceae		0	1	1	Rhodobacterales		0.0901669634667432	0.9672436750998668	1
AG971	0	1	1	Europe		0	1	1	Halomonadaceae		0	1	1	Oceanospirillales		0.0901669634667432	0.9672436750998668	1
AG029	0	1	1	Europe		0	1	1	Roseobacteraceae		0	1	1	Rhodobacterales		0.0901669634667432	0.9672436750998668	1
AF002	0	1	1	Europe		0	1	1	Vibrionaceae		0	1	1	Vibrionales		0.0901669634667432	0.9672436750998668	1
AA290	0	1	1	Europe		0	1	1	Roseobacteraceae		0	1	1	Rhodobacterales		0.0901669634667432	0.9672436750998668	1
AC701	0	1	1	Europe		0	1	1	Roseobacteraceae		0	1	1	Rhodobacterales		0.0901669634667432	0.9672436750998668	1
AG729	0	1	1	Europe		0	1	1	Roseobacteraceae		0	1	1	Rhodobacterales		0.0901669634667432	0.9672436750998668	1
AE728	0	1	1	Europe		0	1	1	Roseobacteraceae		0	1	1	Rhodobacterales		0.0901669634667432	0.9672436750998668	1
AH284	0	1	1	Europe		0	1	1	Microbulbiferaceae		0	1	1	Cellvibrionales		0.0901669634667432	0.9672436750998668	1
AD004	0	1	1	Europe		0	1	1	Roseobacteraceae		0	1	1	Rhodobacterales		0.0901669634667432	0.9672436750998668	1
AD231	0	1	1	Europe		0	1	1	Roseobacteraceae		0	1	1	Rhodobacterales		0.0901669634667432	0.9672436750998668	1
AD005	0	2	2	Asia,Europe		0	2	2	Haloferacaceae,Roseobacteraceae		0	2	2	Halobacteriales,Rhodobacterales		0.1272294292997983	1.7733688415446074	2
AD234	0	1	1	Europe		0	1	1	Roseobacteraceae		0	1	1	Rhodobacterales		0.0901669634667432	0.9672436750998668	1
AB938	0	1	1	Europe		0	1	1	Vibrionaceae		0	1	1	Vibrionales		0.0901669634667432	0.9672436750998668	1
AF921	0	1	1	Europe		0	1	1	Vibrionaceae		0	1	1	Vibrionales		0.0901669634667432	0.9672436750998668	1
AG898	0	1	1	Europe		0	1	1	Mycobacteriaceae		0	1	1	Mycobacteriales		0.0901669634667432	0.9672436750998668	1
AC234	0	1	1	Asia		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.0583211843519804	0.9217043941411452	1
AH487	0	1	1	Asia		0	1	1	Paenibacillaceae		0	1	1	Bacillales		0.0583211843519804	0.9217043941411452	1
AF382	0	1	1	Asia		0	1	1	Pseudomonadaceae		0	1	1	Pseudomonadales		0.0583211843519804	0.9217043941411452	1
AH030	0	1	1	Asia		0	1	1	Peptostreptococcaceae		0	1	1	Peptostreptococcales		0.1111111111111111	0.9784287616511318	1
AF692	0	0	0			0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.0	0.0	0
AB139	0	1	1	Europe		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.0901669634667432	0.9672436750998668	1
AH432	0	1	1	Asia		0	1	1	Sulfurimonadaceae		0	1	1	Campylobacterales		0.037062465833055	0.8061251664447404	1
AB609	0	1	1	Europe		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.0901669634667432	0.9672436750998668	1
AD855	0	0	0			0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.0	0.0	0
AC659	0	1	1	Asia		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.037062465833055	0.8061251664447404	1
AC323	0	0	0			0	1	1	Deinococcaceae		0	1	1	Deinococcales		0.0	0.0	0
AE078	0	2	2	Europe,North America		0	1	1	Mycobacteriaceae		0	1	1	Mycobacteriales		0.3191900707085574	2.694416697524453	3
AG950	0	0	0			0	1	1	Bacillaceae		0	1	1	Bacillales		0.0	0.0	0
AA115	0	1	1	Oceania		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.0739221270954572	0.9512649800266312	1
AD095	0	1	1	Oceania		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.0739221270954572	0.9512649800266312	1
AF136	0	1	1	Oceania		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.0739221270954572	0.9512649800266312	1
AG893	0	1	1	Oceania		0	1	1	Lachnospiraceae		0	1	1	Lachnospirales		0.2236067977499789	0.9946737683089214	1
AG655	0	1	1	Oceania		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.0739221270954572	0.9512649800266312	1
AA265	0	1	1	North America		0	1	1	Borreliaceae		0	1	1	Spirochaetales		0.0368354734341878	0.803728362183755	1
AC918	0	1	1	North America		0	1	1	Borreliaceae		0	1	1	Spirochaetales		0.0368354734341878	0.803728362183755	1
AA760	0	1	1	North America		0	1	1	Borreliaceae		0	1	1	Spirochaetales		0.0368354734341878	0.803728362183755	1
AD643	0	1	1	Oceania		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.0739221270954572	0.9512649800266312	1
AB960	0	1	1	Oceania		0	1	1	Yersiniaceae		0	1	1	Enterobacterales		0.0739221270954572	0.9512649800266312	1
AH108	0	0	0			0	1	1	Alteromonadaceae		0	1	1	Alteromonadales		0.0	0.0	0
AG166	0	1	1	Oceania		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.0739221270954572	0.9512649800266312	1
AA755	0	0	0			0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.0	0.0	0
AG924	0	1	1	Europe		0	1	1	Neisseriaceae		0	1	1	Neisseriales		0.196116135138184	0.993075898801598	1
AF459	0	1	1	North America		0	1	1	Erwiniaceae		0	1	1	Enterobacterales		0.0368354734341878	0.803728362183755	1
AE230	0	1	1	Asia		0	1	1	Phyllobacteriaceae		0	1	1	Hyphomicrobiales		0.0583211843519804	0.9217043941411452	1
AG871	0	1	1	Asia		0	1	1	Chitinophagaceae		0	1	1	Chitinophagales		0.0583211843519804	0.9217043941411452	1
AD043	0	1	1	Europe		0	1	1	Streptococcaceae		0	1	1	Lactobacillales		0.196116135138184	0.993075898801598	1
AG336	0	1	1	Europe		0	1	1	Paracoccaceae		0	1	1	Rhodobacterales		0.125	0.976427255985267	1
AC131	0	1	1	Europe		0	1	1	Paracoccaceae		0	1	1	Rhodobacterales		0.125	0.976427255985267	1
AE196	0	1	1	Europe		0	1	1	Paracoccaceae		0	1	1	Rhodobacterales		0.125	0.976427255985267	1
AC130	0	1	1	North America		0	1	1	Pseudomonadaceae		0	1	1	Pseudomonadales		0.0368354734341878	0.803728362183755	1
AC879	0	1	1	North America		0	1	1	Pseudomonadaceae		0	1	1	Pseudomonadales		0.0368354734341878	0.803728362183755	1
AA544	0	1	1	North America		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.0368354734341878	0.803728362183755	1
AE301	0	1	1	North America		0	1	1	Streptococcaceae		0	1	1	Lactobacillales		0.0368354734341878	0.803728362183755	1
AC543	1	1	0		0.0	1	1	0		0.0	1	1	0		0.0	0.037062465833055	0.8061251664447404	1
AG891	0	1	1	Latin America and Caribbean		0	1	1	Alteromonadaceae		0	1	1	Alteromonadales		1.0	0.999733688415446	1
AH343	0	1	1	Asia		0	1	1	Deinococcaceae		0	1	1	Deinococcales		0.0940720868383597	0.969906790945406	1
AH388	0	1	1	Asia		0	1	1	Bacillaceae		0	1	1	Bacillales		0.037062465833055	0.8061251664447404	1
AG019	0	1	1	Asia		0	1	1	Bacillaceae		0	1	1	Bacillales		0.037062465833055	0.8061251664447404	1
AG094	0	1	1	Asia		0	1	1	Paracoccaceae		0	1	1	Rhodobacterales		0.0583211843519804	0.9217043941411452	1
AD381	0	1	1	Asia		0	1	1	Paracoccaceae		0	1	1	Rhodobacterales		0.0583211843519804	0.9217043941411452	1
AG335	0	1	1	Asia		0	1	1	Paracoccaceae		0	1	1	Rhodobacterales		0.0583211843519804	0.9217043941411452	1
AD388	0	1	1	Asia		0	1	1	Paracoccaceae		0	1	1	Rhodobacterales		0.0583211843519804	0.9217043941411452	1
AG994	0	1	1	Europe		0	1	1	Spirochaetaceae		0	1	1	Spirochaetales		0.1581138830084189	0.9893475366178428	1
AC617	0	1	1	Europe		0	1	1	Sphaerotilaceae		0	1	1	Burkholderiales		0.1581138830084189	0.9893475366178428	1
AF385	0	1	1	Europe		0	1	1	Sphaerotilaceae		0	1	1	Burkholderiales		0.1581138830084189	0.9893475366178428	1
AG406	0	1	1	Europe		0	1	1	Sphaerotilaceae		0	1	1	Burkholderiales		0.1581138830084189	0.9893475366178428	1
AF396	0	1	1	North America		1	1	0			1	1	0			0.0368354734341878	0.803728362183755	1
AE683	0	1	1	Latin America and Caribbean		0	1	1	Francisellaceae		0	1	1	Thiotrichales		0.7071067811865475	0.9994673768308922	1
AG827	0	1	1	Asia		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.0583211843519804	0.9217043941411452	1
AH518	0	1	1	Asia		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.0583211843519804	0.9217043941411452	1
AC233	0	1	1	Europe		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.3535533905932737	0.9978695073235686	1
AF443	0	1	1	Asia		0	1	1	Acetobacteraceae		0	1	1	Rhodospirillales		0.0583211843519804	0.9217043941411452	1
AC226	0	2	2	Africa,Latin America and Caribbean		0	1	1	Bacillaceae		0	1	1	Bacillales		0.8779644730092272	1.997070572569907	2
AB678	0	1	1	Europe		0	1	1	Bacillaceae		0	1	1	Bacillales		0.25	0.9957390146471372	1
AF499	0	1	1	North America		0	1	1	Pasteurellaceae		0	1	1	Pasteurellales		0.0368354734341878	0.803728362183755	1
AH510	0	1	1	Europe		0	1	1	Bacillaceae		0	1	1	Bacillales		0.25	0.9957390146471372	1
AD540	0	1	1	Europe		0	1	1	Bacillaceae		0	1	1	Bacillales		0.25	0.9957390146471372	1
AD742	0	1	1	Asia		0	1	1	Boseaceae		0	1	1	Hyphomicrobiales		0.037062465833055	0.8061251664447404	1
AH517	0	1	1	North America		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.0368354734341878	0.803728362183755	1
AG343	0	1	1	Oceania		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.0739221270954572	0.9512649800266312	1
AG342	0	1	1	Oceania		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.0739221270954572	0.9512649800266312	1
AG344	0	1	1	Oceania		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.0739221270954572	0.9512649800266312	1
AA494	0	1	1	Asia		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.1111111111111111	0.9784287616511318	1
AH360	0	0	0			0	1	1	Clostridiaceae		0	1	1	Eubacteriales		0.0	0.0	0
AE976	0	1	1	Europe		0	1	1	Aphanizomenonaceae		0	1	1	Nostocales		0.2085144140570747	0.9938748335552596	1
AE978	0	1	1	Europe		0	1	1	Aphanizomenonaceae		0	1	1	Nostocales		0.2085144140570747	0.9938748335552596	1
AG100	0	1	1	Europe		1	1	1	Tsukamurellaceae		1	1	1	Mycobacteriales		0.0949157995752499	0.9591160220994476	1
AG622	0	1	1	Europe		0	1	1	Tsukamurellaceae		0	1	1	Mycobacteriales		0.0949157995752499	0.9591160220994476	1
AD437	0	1	1	Europe		0	1	1	Tsukamurellaceae		0	1	1	Mycobacteriales		0.0949157995752499	0.9591160220994476	1
AH453	0	1	1	Europe		0	1	1	Tsukamurellaceae		0	1	1	Mycobacteriales		0.0949157995752499	0.9591160220994476	1
AG662	0	1	1	Europe		0	1	1	Tsukamurellaceae		0	1	1	Mycobacteriales		0.0949157995752499	0.9591160220994476	1
AF048	0	1	1	Europe		0	1	1	Tsukamurellaceae		0	1	1	Mycobacteriales		0.0949157995752499	0.9591160220994476	1
AG099	0	1	1	Europe		0	1	1	Tsukamurellaceae		0	1	1	Mycobacteriales		0.0949157995752499	0.9591160220994476	1
AH365	0	1	1	Europe		0	1	1	Tsukamurellaceae		0	1	1	Mycobacteriales		0.0949157995752499	0.9591160220994476	1
AE452	0	2	2	Asia,Europe		0	2	2	Natrialbaceae,Tsukamurellaceae		0	2	2	Halobacteriales,Mycobacteriales		0.1319782654083049	1.765241188544188	2
AG797	0	1	1	Europe		0	1	1	Tsukamurellaceae		0	1	1	Mycobacteriales		0.0949157995752499	0.9591160220994476	1
AG663	0	1	1	Europe		0	1	1	Tsukamurellaceae		0	1	1	Mycobacteriales		0.0949157995752499	0.9591160220994476	1
AH067	0	1	1	Europe		0	1	1	Tsukamurellaceae		0	1	1	Mycobacteriales		0.0949157995752499	0.9591160220994476	1
AE456	0	1	1	Europe		0	1	1	Tsukamurellaceae		0	1	1	Mycobacteriales		0.0949157995752499	0.9591160220994476	1
AD754	0	1	1	Europe		0	1	1	Tsukamurellaceae		0	1	1	Mycobacteriales		0.0949157995752499	0.9591160220994476	1
AG984	0	1	1	Europe		0	1	1	Tsukamurellaceae		0	1	1	Mycobacteriales		0.0949157995752499	0.9591160220994476	1
