backbone_id	n_new_countries_recomputed	time_to_first_new_country_years	time_to_third_new_country_years	spread_severity_bin	weighted_new_country_burden	rarity_weighted_new_country_burden	exposure_years	new_country_rate_per_year	weighted_new_country_rate_per_year	rarity_weighted_new_country_rate_per_year	first_event_speed_score	third_event_speed_score	fast_or_broad_expansion_label
AB230	1	3.0			0.0390137157320435	0.7580110497237569	8	0.125	0.0048767144665054	0.0947513812154696	0.25	0.0	
AB231	4	3.0	6.0		0.2687284086976411	3.6728210820984177	8	0.5	0.0335910510872051	0.4591026352623022	0.25	0.1428571428571428	
AB232	3	3.0	7.0		0.4359161057572084	2.4674327798814693	8	0.375	0.054489513219651	0.3084290974851836	0.25	0.125	
AB233	27	1.0	2.0		4.362484981285547	26.293716557114656	8	3.375	0.5453106226606934	3.286714569639332	0.5	0.3333333333333333	
AB234	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB235	18	1.0	2.0		1.5996228612466832	16.90238504189153	8	2.25	0.1999528576558354	2.112798130236442	0.5	0.3333333333333333	
AB236	8	3.0	5.0		0.4869722030742894	7.329522351277257	8	1.0	0.0608715253842861	0.9161902939096572	0.25	0.1666666666666666	
AB237	15	3.0	4.0		1.5687090737390657	14.097695815285409	8	1.875	0.1960886342173832	1.762211976910676	0.25	0.2	
AB238	4	5.0	5.0	2.0	0.174274433976841	3.62316219061002	8	0.5	0.0217843042471051	0.4528952738262525	0.1666666666666666	0.1666666666666666	
AB239	8	3.0	4.0		0.6013527689572408	7.191231865597736	8	1.0	0.0751690961196551	0.898903983199717	0.25	0.2	
AB240	5	1.0	7.0		0.2470938374941727	4.530616561343665	8	0.625	0.0308867296867715	0.5663270701679581	0.5	0.125	
AB241	12	1.0	4.0	3.0	0.9386222708246622	11.285829023423116	8	1.5	0.1173277838530827	1.4107286279278894	0.5	0.2	
AB242	6	5.0	5.0		0.4020985842739376	5.3565050813585025	8	0.75	0.0502623230342422	0.6695631351698128	0.1666666666666666	0.1666666666666666	
AB243	6	3.0	6.0		0.4025878722637844	5.480321899971557	8	0.75	0.050323484032973	0.6850402374964446	0.25	0.1428571428571428	
AB244	2	4.0			0.0999503544166343	1.781379257049028	8	0.25	0.0124937943020792	0.2226724071311285	0.2	0.0	
AB246	3	3.0	5.0		0.1890893964680602	2.549009274660572	8	0.375	0.0236361745585075	0.3186261593325715	0.25	0.1666666666666666	
AB247	2	3.0			0.1735444094570298	1.933779831620617	8	0.25	0.0216930511821287	0.2417224789525771	0.25	0.0	
AB248	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB249	4	1.0	6.0		0.2668312426470447	3.3780616837453303	8	0.5	0.0333539053308805	0.4222577104681663	0.5	0.1428571428571428	
AB250	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB251	1	8.0			0.0192165610506021	0.7430740037950665	8	0.125	0.0024020701313252	0.0928842504743833	0.1111111111111111	0.0	
AB252	1	3.0			0.0418121005003545	0.7893186003683241	8	0.125	0.0052265125625443	0.0986648250460405	0.25	0.0	
AB253	1	6.0			0.023014365447458	0.7719531344365261	8	0.125	0.0028767956809322	0.0964941418045657	0.1428571428571428	0.0	
AB254	2	2.0			0.093968368865573	1.7414387899056645	8	0.25	0.0117460461081966	0.217679848738208	0.3333333333333333	0.0	
AB255	4	2.0	8.0		0.2516307304611436	3.798867166835591	8	0.5	0.0314538413076429	0.4748583958544489	0.3333333333333333	0.1111111111111111	
AB256	3	4.0	8.0		0.6720572215690911	2.635532585577469	8	0.375	0.0840071526961363	0.3294415731971836	0.2	0.1111111111111111	
AB257	1	8.0			0.0656532164298612	0.977988614800759	8	0.125	0.0082066520537326	0.1222485768500948	0.1111111111111111	0.0	
AB258	4	6.0	7.0	2.0	0.1618435431511203	3.4479329812544406	8	0.5	0.02023044289389	0.4309916226568051	0.1428571428571428	0.125	
AB259	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB260	1	5.0			0.0222772959677056	0.7832634183069808	8	0.125	0.0027846619959632	0.0979079272883726	0.1666666666666666	0.0	
AB261	1	3.0			0.0418121005003545	0.7893186003683241	8	0.125	0.0052265125625443	0.0986648250460405	0.25	0.0	
AB262	2	3.0			0.1310711775218758	1.7468156038034532	8	0.25	0.0163838971902344	0.2183519504754316	0.25	0.0	
AB263	2	1.0			0.1377684193628788	1.7314459094589498	8	0.25	0.0172210524203598	0.2164307386823687	0.5	0.0	
AB264	3	3.0	7.0		0.1094497455354921	2.5624051173867732	8	0.375	0.0136812181919365	0.3203006396733466	0.25	0.125	
AB265	2	3.0			0.1263275259732061	1.772408345506626	8	0.25	0.0157909407466507	0.2215510431883282	0.25	0.0	
AB266	4	1.0	6.0		0.2427423681448484	3.504362813144965	8	0.5	0.030342796018106	0.4380453516431206	0.5	0.1428571428571428	
AB267	8	3.0	4.0	3.0	0.5664797276117308	7.428112930511014	8	1.0	0.0708099659514663	0.9285141163138768	0.25	0.2	
AB268	3	3.0	6.0		0.1478112877638268	2.558676356871309	8	0.375	0.0184764109704783	0.3198345446089136	0.25	0.1428571428571428	
AB269	2	5.0			0.0675969547413526	1.7531958060000703	8	0.25	0.008449619342669	0.2191494757500088	0.1666666666666666	0.0	
AB270	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB271	2	4.0			0.1154028935660264	1.7901809462279097	8	0.25	0.0144253616957533	0.2237726182784887	0.2	0.0	
AB272	18	1.0	2.0	3.0	3.315057034858392	17.31835011003724	8	2.25	0.414382129357299	2.164793763754655	0.5	0.3333333333333333	
AB273	1	5.0			0.0273587827582291	0.856297730450683	8	0.125	0.0034198478447786	0.1070372163063353	0.1666666666666666	0.0	
AB274	1	3.0			0.1428571428571428	0.98195211786372	8	0.125	0.0178571428571428	0.122744014732965	0.25	0.0	
AB275	2	2.0			0.1254997455782318	1.770775624424202	8	0.25	0.0156874681972789	0.2213469530530252	0.3333333333333333	0.0	
AB276	1	7.0			0.043355498476206	0.9555109550091988	8	0.125	0.0054194373095257	0.1194388693761498	0.125	0.0	
AB277	7	2.0	3.0		1.905918660471516	6.952841143117809	8	0.875	0.2382398325589395	0.8691051428897262	0.3333333333333333	0.25	
AB278	3	1.0	7.0		0.1625755767150187	2.399277662927786	8	0.375	0.0203219470893773	0.2999097078659732	0.5	0.125	
AB279	3	2.0	8.0		0.651835226058044	2.778433926631721	8	0.375	0.0814794032572555	0.3473042408289651	0.3333333333333333	0.1111111111111111	
AB280	11	1.0	2.0		1.4938638739172934	10.162894541117518	8	1.375	0.1867329842396616	1.2703618176396898	0.5	0.3333333333333333	
AB281	1	6.0			0.0430331482911935	0.9347747312477352	8	0.125	0.0053791435363991	0.1168468414059669	0.1428571428571428	0.0	
AB282	7	3.0	5.0		2.161625051335713	6.946956203288674	8	0.875	0.2702031314169641	0.8683695254110843	0.25	0.1666666666666666	
AB283	2	3.0			0.0832990911826056	1.7191410426922764	8	0.25	0.0104123863978257	0.2148926303365345	0.25	0.0	
AB284	1	8.0			0.0233380014004668	0.8258064516129032	8	0.125	0.0029172501750583	0.1032258064516129	0.1111111111111111	0.0	
AB285	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB286	1	1.0		1.0	0.2236067977499789	0.9873257287705955	8	0.125	0.0279508497187473	0.1234157160963244	0.5	0.0	
AB287	3	1.0	8.0		0.2890306096814355	2.706527440057217	8	0.375	0.0361288262101794	0.3383159300071521	0.5	0.1111111111111111	
AB288	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB289	3	5.0	6.0		0.0897668350245739	2.5344410967705633	8	0.375	0.0112208543780717	0.3168051370963204	0.1666666666666666	0.1428571428571428	
AB290	1	3.0			0.0877058019307029	0.9521178637200736	8	0.125	0.0109632252413378	0.1190147329650092	0.25	0.0	
AB291	1	2.0			0.06213697660012	0.876959619952494	8	0.125	0.007767122075015	0.1096199524940617	0.3333333333333333	0.0	
AB292	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB293	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB294	1	8.0			0.0233380014004668	0.8258064516129032	8	0.125	0.0029172501750583	0.1032258064516129	0.1111111111111111	0.0	
AB295	1	6.0			0.023014365447458	0.7719531344365261	8	0.125	0.0028767956809322	0.0964941418045657	0.1428571428571428	0.0	
AB296	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB297	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB298	1	2.0			0.4082482904638631	0.9971496437054632	8	0.125	0.0510310363079828	0.1246437054631829	0.3333333333333333	0.0	
AB299	1	1.0			0.0764719112901872	0.8916349809885932	8	0.125	0.0095589889112734	0.1114543726235741	0.5	0.0	
AB300	1	4.0			0.0583211843519804	0.9217043941411452	8	0.125	0.0072901480439975	0.1152130492676431	0.2	0.0	
AB301	1	1.0			0.0764719112901872	0.8916349809885932	8	0.125	0.0095589889112734	0.1114543726235741	0.5	0.0	
AB302	2	2.0			0.1414791146045275	1.8543269263933888	8	0.25	0.0176848893255659	0.2317908657991735	0.3333333333333333	0.0	
AB303	2	3.0			0.0921203255446634	1.7077569726347892	8	0.25	0.0115150406930829	0.2134696215793486	0.25	0.0	
AB304	2	5.0		1.0	0.0646867424517042	1.7305119951570758	8	0.25	0.008085842806463	0.2163139993946344	0.1666666666666666	0.0	
AB305	3	3.0	5.0		0.1912593303326409	2.672870918183537	8	0.375	0.0239074162915801	0.3341088647729421	0.25	0.1666666666666666	
AB306	2	5.0			0.2018825979944805	1.779519004730462	8	0.25	0.02523532474931	0.2224398755913077	0.1666666666666666	0.0	
AB307	3	1.0	5.0		0.2544097873692977	2.632501005197991	8	0.375	0.0318012234211622	0.3290626256497488	0.5	0.1666666666666666	
AB308	1	2.0			0.1048284836721918	0.956769596199525	8	0.125	0.0131035604590239	0.1195961995249406	0.3333333333333333	0.0	
AB310	5	1.0	5.0		0.4571240242254041	4.640239563673856	8	0.625	0.0571405030281755	0.580029945459232	0.5	0.1666666666666666	
AB311	5	1.0	4.0		0.8193569517646092	4.633560122527006	8	0.625	0.1024196189705761	0.5791950153158758	0.5	0.2	
AB312	2	7.0			0.0594950307238326	1.6344706472654291	8	0.25	0.007436878840479	0.2043088309081786	0.125	0.0	
AB313	1	3.0			0.2085144140570747	0.9915285451197052	8	0.125	0.0260643017571343	0.1239410681399631	0.25	0.0	
AB314	1	3.0			0.2085144140570747	0.9915285451197052	8	0.125	0.0260643017571343	0.1239410681399631	0.25	0.0	
AB315	2	2.0			0.0767734385067098	1.5497435402372275	8	0.25	0.0095966798133387	0.1937179425296534	0.3333333333333333	0.0	
AB316	2	1.0			0.0987492072578929	1.674898399295574	8	0.25	0.0123436509072366	0.2093622999119467	0.5	0.0	
AB317	2	3.0			0.0921203255446634	1.7077569726347892	8	0.25	0.0115150406930829	0.2134696215793486	0.25	0.0	
AB318	1	8.0			0.0192165610506021	0.7430740037950665	8	0.125	0.0024020701313252	0.0928842504743833	0.1111111111111111	0.0	
AB319	3	4.0	4.0	2.0	0.2666552429286771	2.7163781624500665	8	0.375	0.0333319053660846	0.3395472703062583	0.2	0.2	
AB320	10	2.0	2.0		1.4687071188304637	9.36158023709775	8	1.25	0.1835883898538079	1.170197529637219	0.3333333333333333	0.3333333333333333	
AB321	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB322	1	7.0			0.0218634734723313	0.8250543569158723	8	0.125	0.0027329341840414	0.103131794614484	0.125	0.0	
AB323	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB324	6	2.0	4.0		0.7451485365669496	5.801318894712299	8	0.75	0.0931435670708687	0.7251648618390374	0.3333333333333333	0.2	
AB325	2	2.0			0.2143135632022065	1.8122277535904567	8	0.25	0.0267891954002758	0.2265284691988071	0.3333333333333333	0.0	
AB326	2	8.0			0.066252604469782	1.7001897533206831	8	0.25	0.0082815755587227	0.2125237191650854	0.1111111111111111	0.0	
AB327	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB328	1	7.0			0.0161395322476266	0.6789596922562302	8	0.125	0.0020174415309533	0.0848699615320287	0.125	0.0	
AB329	1	1.0			0.1601281538050871	0.9752851711026616	8	0.125	0.0200160192256358	0.1219106463878327	0.5	0.0	
AB330	1	1.0			0.1601281538050871	0.9752851711026616	8	0.125	0.0200160192256358	0.1219106463878327	0.5	0.0	
AB334	1	3.0			0.0390137157320435	0.7580110497237569	8	0.125	0.0048767144665054	0.0947513812154696	0.25	0.0	
AB335	2	3.0			0.0640893964680602	1.572582018675305	8	0.25	0.0080111745585075	0.1965727523344131	0.25	0.0	
AB336	1	8.0			0.0642824346533225	0.9770398481973436	8	0.125	0.0080353043316653	0.1221299810246679	0.1111111111111111	0.0	
AB337	10	1.0	3.0	3.0	1.552314955896698	9.526328786199333	8	1.25	0.1940393694870872	1.1907910982749166	0.5	0.25	
AB338	5	3.0	5.0	3.0	0.5194530588410744	4.543180833727361	8	0.625	0.0649316323551343	0.5678976042159202	0.25	0.1666666666666666	
AB339	2	3.0			0.5996275651573315	1.78215844593129	8	0.25	0.0749534456446664	0.2227698057414112	0.25	0.0	
AB340	8	1.0	5.0		0.9622585121992748	7.654087093450784	8	1.0	0.1202823140249093	0.956760886681348	0.5	0.1666666666666666	
AB341	2	3.0			0.5229561573991439	1.9714381065204551	8	0.25	0.0653695196748929	0.2464297633150569	0.25	0.0	
AB342	3	3.0	6.0		0.4133908271769895	2.970348995895226	8	0.375	0.0516738533971236	0.3712936244869032	0.25	0.1428571428571428	
AB343	3	3.0	8.0		0.1802192273084429	2.716872991069428	8	0.375	0.0225274034135553	0.3396091238836785	0.25	0.1111111111111111	
AB344	3	3.0	8.0		0.1306549331435951	2.5913486283717835	8	0.375	0.0163318666429493	0.3239185785464729	0.25	0.1111111111111111	
AB345	1	3.0			0.0390137157320435	0.7580110497237569	8	0.125	0.0048767144665054	0.0947513812154696	0.25	0.0	
AB346	1	3.0			0.0390137157320435	0.7580110497237569	8	0.125	0.0048767144665054	0.0947513812154696	0.25	0.0	
AB347	4	2.0	5.0		0.4885788743728492	3.7110973632142294	8	0.5	0.0610723592966061	0.4638871704017787	0.3333333333333333	0.1666666666666666	
AB348	4	4.0	6.0		0.2273249872336394	3.4978943242564693	8	0.5	0.0284156234042049	0.4372367905320586	0.2	0.1428571428571428	
AB349	2	1.0			0.0870962807776755	1.6761316699703717	8	0.25	0.0108870350972094	0.2095164587462964	0.5	0.0	
AB350	1	8.0			0.125	0.9939278937381404	8	0.125	0.015625	0.1242409867172675	0.1111111111111111	0.0	
AB351	1	3.0			0.0390137157320435	0.7580110497237569	8	0.125	0.0048767144665054	0.0947513812154696	0.25	0.0	
AB352	3	3.0	8.0		0.1097303860789779	2.543312085956517	8	0.375	0.0137162982598722	0.3179140107445646	0.25	0.1111111111111111	
AB353	2	3.0			0.0579516327479811	1.4682782926245543	8	0.25	0.0072439540934976	0.1835347865780693	0.25	0.0	
AB354	2	3.0			0.184878707229938	1.75295565551057	8	0.25	0.0231098384037422	0.2191194569388212	0.25	0.0	
AB355	4	3.0	7.0		0.2378423367761247	3.5305945947540125	8	0.5	0.0297302920970155	0.4413243243442515	0.25	0.125	
AB356	1	5.0			0.0769230769230769	0.9818220931483276	8	0.125	0.0096153846153846	0.1227277616435409	0.1666666666666666	0.0	
AB357	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB358	4	4.0	6.0		0.5333034710007376	3.855258697867776	8	0.5	0.0666629338750922	0.481907337233472	0.2	0.1428571428571428	
AB359	3	6.0	8.0		0.474563357313243	2.728262944974042	8	0.375	0.0593204196641553	0.3410328681217552	0.1428571428571428	0.1111111111111111	
AB360	1	7.0			0.0218634734723313	0.8250543569158723	8	0.125	0.0027329341840414	0.103131794614484	0.125	0.0	
AB361	7	2.0	3.0		1.060202696151961	6.386368619449695	8	0.875	0.1325253370189951	0.7982960774312119	0.3333333333333333	0.25	
AB362	4	5.0	6.0		0.6878781923764788	3.81083066545248	8	0.5	0.0859847740470598	0.47635383318156	0.1666666666666666	0.1428571428571428	
AB363	2	2.0			0.3494728655809599	1.6746841578144251	8	0.25	0.0436841081976199	0.2093355197268031	0.3333333333333333	0.0	
AB364	1	6.0			0.043314808182421	0.93562024399082	8	0.125	0.0054143510228026	0.1169525304988525	0.1428571428571428	0.0	
AB365	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB366	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB367	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB368	1	6.0			0.043314808182421	0.93562024399082	8	0.125	0.0054143510228026	0.1169525304988525	0.1428571428571428	0.0	
AB369	14	1.0	2.0		1.5478716071442624	13.120521896137934	8	1.75	0.1934839508930328	1.6400652370172415	0.5	0.3333333333333333	
AB370	1	8.0			0.0470360434191798	0.9571157495256168	8	0.125	0.0058795054273974	0.119639468690702	0.1111111111111111	0.0	
AB371	9	1.0	2.0		1.225584827779424	8.590496675251126	8	1.125	0.153198103472428	1.0738120844063908	0.5	0.3333333333333333	
AB372	2	1.0			0.1235539916573246	1.7727817071956444	8	0.25	0.0154442489571655	0.2215977133994555	0.5	0.0	
AB373	3	3.0	6.0		0.2509712780328348	2.6857942253821774	8	0.375	0.0313714097541043	0.3357242781727722	0.25	0.1428571428571428	
AB374	6	2.0	5.0		0.5922584775521443	5.504481082230402	8	0.75	0.074032309694018	0.6880601352788003	0.3333333333333333	0.1666666666666666	
AB375	6	4.0	6.0		0.5411924841329493	5.376901226430651	8	0.75	0.0676490605166186	0.6721126533038314	0.2	0.1428571428571428	
AB376	4	3.0	5.0		0.3852490559443056	3.697278090691824	8	0.5	0.0481561319930382	0.4621597613364779	0.25	0.1666666666666666	
AB377	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB378	3	2.0	8.0		0.27311624322278	2.6960804288957454	8	0.375	0.0341395304028475	0.3370100536119682	0.3333333333333333	0.1111111111111111	
AB379	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB380	3	1.0	6.0		0.3828468943772021	2.686686679401499	8	0.375	0.0478558617971502	0.3358358349251873	0.5	0.1428571428571428	
AB381	1	1.0			0.0652328073053442	0.8510773130544994	8	0.125	0.008154100913168	0.1063846641318124	0.5	0.0	
AB382	2	1.0			0.2647413012394653	1.9237568355792436	8	0.25	0.0330926626549331	0.2404696044474054	0.5	0.0	
AB383	3	3.0	7.0		0.3326596063467681	2.595139224518922	8	0.375	0.041582450793346	0.3243924030648653	0.25	0.125	
AB384	1	4.0			0.0583211843519804	0.9217043941411452	8	0.125	0.0072901480439975	0.1152130492676431	0.2	0.0	
AB385	1	7.0			0.0161395322476266	0.6789596922562302	8	0.125	0.0020174415309533	0.0848699615320287	0.125	0.0	
AB386	1	3.0			0.0390137157320435	0.7580110497237569	8	0.125	0.0048767144665054	0.0947513812154696	0.25	0.0	
AB387	1	3.0			0.0698430295769578	0.9244935543278084	8	0.125	0.0087303786971197	0.115561694290976	0.25	0.0	
AB389	1	2.0			0.0606339062590832	0.8707838479809976	8	0.125	0.0075792382823854	0.1088479809976247	0.3333333333333333	0.0	
AB390	4	1.0	5.0		0.6107606744121401	3.768618778140772	8	0.5	0.0763450843015175	0.4710773472675965	0.5	0.1666666666666666	
AB391	3	2.0	8.0		0.1606956756551297	2.597400930188455	8	0.375	0.0200869594568912	0.3246751162735569	0.3333333333333333	0.1111111111111111	
AB392	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB393	4	1.0	4.0		0.6233286989668652	3.776857168463349	8	0.5	0.0779160873708581	0.4721071460579186	0.5	0.2	
AB394	2	3.0			0.08905959062756	1.667567558122875	8	0.25	0.011132448828445	0.2084459447653593	0.25	0.0	
AB395	2	1.0			0.190715146193111	1.7215277427050792	8	0.25	0.0238393932741388	0.2151909678381349	0.5	0.0	
AB396	1	4.0			0.0901669634667432	0.9672436750998668	8	0.125	0.0112708704333429	0.1209054593874833	0.2	0.0	
AB397	3	5.0	6.0		0.1480670047666133	2.691232411314023	8	0.375	0.0185083755958266	0.3364040514142529	0.1666666666666666	0.1428571428571428	
AB398	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB399	1	4.0			0.0583211843519804	0.9217043941411452	8	0.125	0.0072901480439975	0.1152130492676431	0.2	0.0	
AB400	1	7.0			0.0385471672245849	0.9437196855661482	8	0.125	0.0048183959030731	0.1179649606957685	0.125	0.0	
AB401	1	1.0			0.1601281538050871	0.9752851711026616	8	0.125	0.0200160192256358	0.1219106463878327	0.5	0.0	
AB402	2	8.0			0.1340530964982428	1.9571157495256168	8	0.25	0.0167566370622803	0.244639468690702	0.1111111111111111	0.0	
AB403	1	8.0			0.0424094464839985	0.9472485768500948	8	0.125	0.0053011808104998	0.1184060721062618	0.1111111111111111	0.0	
AB406	7	1.0	3.0		0.7150415747853186	6.562398987979864	8	0.875	0.0893801968481648	0.820299873497483	0.5	0.25	
AB407	3	1.0	8.0		0.1297053121952974	2.6133148714760503	8	0.375	0.0162131640244121	0.3266643589345063	0.5	0.1111111111111111	
AB408	6	4.0	5.0		1.0371078043810131	5.692207161082427	8	0.75	0.1296384755476266	0.7115258951353034	0.2	0.1666666666666666	
AB409	3	4.0	7.0		0.5791829624361804	2.819693316309703	8	0.375	0.0723978703045225	0.3524616645387128	0.2	0.125	
AB410	4	3.0	5.0	2.0	1.0344844404448623	3.7600898856588953	8	0.5	0.1293105550556078	0.4700112357073619	0.25	0.1666666666666666	
AB411	3	3.0	8.0		0.2627222323827389	2.737888394657171	8	0.375	0.0328402790478423	0.3422360493321463	0.25	0.1111111111111111	
AB412	5	3.0	4.0		0.3570440467837633	4.457497114452109	8	0.625	0.0446305058479704	0.5571871393065136	0.25	0.2	
AB413	10	1.0	4.0	3.0	0.8823791232399386	9.415392076494932	8	1.25	0.1102973904049923	1.1769240095618665	0.5	0.2	
AB414	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB415	3	2.0	7.0		0.1332415018813549	2.6815356195690896	8	0.375	0.0166551877351693	0.3351919524461362	0.3333333333333333	0.125	
AB416	6	1.0	2.0		0.6221223441634876	5.577799083034838	8	0.75	0.0777652930204359	0.6972248853793548	0.5	0.3333333333333333	
AB417	4	2.0	6.0		0.4413011129511708	3.742317955827339	8	0.5	0.0551626391188963	0.4677897444784173	0.3333333333333333	0.1428571428571428	
AB418	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB419	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB421	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB422	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB423	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB424	1	1.0			1.0	0.9993662864385298	8	0.125	0.125	0.1249207858048162	0.5	0.0	
AB425	1	2.0			0.101015254455221	0.9534441805225652	8	0.125	0.0126269068069026	0.1191805225653206	0.3333333333333333	0.0	
AB426	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB427	1	7.0		1.0	0.043355498476206	0.9555109550091988	8	0.125	0.0054194373095257	0.1194388693761498	0.125	0.0	
AB428	1	6.0		1.0	0.0628694613461931	0.9694407537142168	8	0.125	0.0078586826682741	0.121180094214277	0.1428571428571428	0.0	
AB429	1	3.0			0.2085144140570747	0.9915285451197052	8	0.125	0.0260643017571343	0.1239410681399631	0.25	0.0	
AB430	2	5.0			0.6924500897298753	1.9963084902463708	8	0.25	0.0865562612162344	0.2495385612807963	0.1666666666666666	0.0	
AB431	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AB432	1	8.0			0.0488531968746031	0.960246679316888	8	0.125	0.0061066496093253	0.120030834914611	0.1111111111111111	0.0	
AB433	3	3.0	7.0		0.2099483877043608	2.579302235540783	8	0.375	0.0262435484630451	0.3224127794425979	0.25	0.125	
AB434	6	4.0	5.0	3.0	0.5958022530893616	5.5946660561561465	8	0.75	0.0744752816361702	0.6993332570195183	0.2	0.1666666666666666	
