backbone_id	n_training_records	complete_fraction	duplicate_fraction	change_flag_fraction	duplicate_completeness_score
AF990	1	0.0	0.0	1.0	0.3
AF991	1	0.0	0.0	1.0	0.3
AF994	1	0.0	0.0	1.0	0.3
AF995	1	0.0	0.0	1.0	0.3
AG000	1	0.0	0.0	1.0	0.3
AG001	1	0.0	0.0	1.0	0.3
AG003	1	0.0	0.0	1.0	0.3
AG004	1	0.0	0.0	1.0	0.3
AG005	1	0.0	0.0	1.0	0.3
AG007	1	0.0	0.0	1.0	0.3
AG008	1	0.0	0.0	1.0	0.3
AG011	1	0.0	0.0	1.0	0.3
AG015	1	0.0	0.0	1.0	0.3
AG017	1	0.0	0.0	1.0	0.3
AG019	1	0.0	0.0	1.0	0.3
AG022	1	0.0	0.0	1.0	0.3
AG023	1	0.0	0.0	1.0	0.3
AG024	1	0.0	0.0	1.0	0.3
AG027	1	0.0	0.0	1.0	0.3
AG031	1	0.0	0.0	1.0	0.3
AG035	1	0.0	0.0	1.0	0.3
AG037	1	0.0	0.0	1.0	0.3
AG048	1	0.0	0.0	1.0	0.3
AG055	1	0.0	0.0	1.0	0.3
AG057	1	0.0	0.0	1.0	0.3
AG059	1	0.0	0.0	1.0	0.3
AG066	1	0.0	0.0	1.0	0.3
AG067	1	0.0	0.0	1.0	0.3
AG072	1	0.0	0.0	1.0	0.3
AG075	1	0.0	0.0	1.0	0.3
AG076	1	0.0	0.0	1.0	0.3
AG077	1	0.0	0.0	1.0	0.3
AG082	1	0.0	0.0	1.0	0.3
AG091	1	0.0	0.0	1.0	0.3
AG097	1	0.0	0.0	1.0	0.3
AG098	1	0.0	0.0	1.0	0.3
AG100	1	0.0	0.0	1.0	0.3
AG101	1	0.0	0.0	1.0	0.3
AG105	1	0.0	0.0	1.0	0.3
AG106	1	0.0	0.0	1.0	0.3
AG108	1	0.0	0.0	1.0	0.3
AG118	1	0.0	0.0	1.0	0.3
AG121	1	0.0	0.0	1.0	0.3
AG122	1	0.0	0.0	1.0	0.3
AG126	1	0.0	0.0	1.0	0.3
AG130	1	0.0	0.0	1.0	0.3
AG131	1	0.0	0.0	1.0	0.3
AG134	1	0.0	0.0	1.0	0.3
AG137	1	0.0	0.0	1.0	0.3
AG138	1	0.0	0.0	1.0	0.3
AG141	1	0.0	0.0	1.0	0.3
AG146	1	0.0	0.0	1.0	0.3
AG151	1	0.0	0.0	1.0	0.3
AG152	1	0.0	0.0	1.0	0.3
AG153	1	0.0	0.0	1.0	0.3
AG157	1	0.0	0.0	1.0	0.3
AG158	1	0.0	0.0	1.0	0.3
AG176	1	0.0	0.0	1.0	0.3
AG177	1	0.0	0.0	1.0	0.3
AG179	1	0.0	0.0	1.0	0.3
AG186	1	0.0	0.0	1.0	0.3
AG187	1	0.0	0.0	1.0	0.3
AG188	1	0.0	0.0	1.0	0.3
AG190	1	0.0	0.0	1.0	0.3
AG191	1	0.0	0.0	1.0	0.3
AG192	1	0.0	0.0	1.0	0.3
AG194	1	0.0	0.0	1.0	0.3
AG196	1	0.0	0.0	1.0	0.3
AG197	1	0.0	0.0	1.0	0.3
AG199	1	0.0	0.0	1.0	0.3
AG202	1	0.0	0.0	1.0	0.3
AG203	1	0.0	0.0	1.0	0.3
AG204	1	0.0	0.0	1.0	0.3
AG205	1	0.0	0.0	1.0	0.3
AG206	1	0.0	0.0	1.0	0.3
AG207	1	0.0	0.0	1.0	0.3
AG213	1	0.0	0.0	1.0	0.3
AG214	1	0.0	0.0	1.0	0.3
AG215	1	0.0	0.0	1.0	0.3
AG217	1	0.0	0.0	1.0	0.3
AG224	1	0.0	0.0	1.0	0.3
AG233	1	0.0	0.0	1.0	0.3
AG235	1	0.0	0.0	1.0	0.3
AG242	1	0.0	0.0	1.0	0.3
AG252	1	0.0	0.0	1.0	0.3
AG253	1	0.0	0.0	1.0	0.3
AG254	1	0.0	0.0	1.0	0.3
AG256	1	0.0	0.0	1.0	0.3
AG262	1	0.0	0.0	1.0	0.3
AG265	1	0.0	0.0	1.0	0.3
AG268	1	0.0	0.0	1.0	0.3
AG269	1	0.0	0.0	1.0	0.3
AG271	1	0.0	0.0	1.0	0.3
AG272	1	0.0	0.0	1.0	0.3
AG274	1	0.0	0.0	1.0	0.3
AG275	1	0.0	0.0	1.0	0.3
AG276	1	0.0	0.0	1.0	0.3
AG277	1	0.0	0.0	1.0	0.3
AG278	1	0.0	0.0	1.0	0.3
AG279	1	0.0	0.0	1.0	0.3
AG283	1	0.0	0.0	1.0	0.3
AG285	1	0.0	0.0	1.0	0.3
AG296	1	0.0	0.0	1.0	0.3
AG298	1	0.0	0.0	1.0	0.3
AG300	1	0.0	0.0	1.0	0.3
AG308	1	0.0	0.0	1.0	0.3
AG309	1	0.0	0.0	1.0	0.3
AG310	1	0.0	0.0	1.0	0.3
AG311	1	0.0	0.0	1.0	0.3
AG314	1	0.0	0.0	1.0	0.3
AG315	1	0.0	0.0	1.0	0.3
AG317	1	0.0	0.0	1.0	0.3
AG318	1	0.0	0.0	1.0	0.3
AG329	1	0.0	0.0	1.0	0.3
AG331	1	0.0	0.0	1.0	0.3
AG337	1	0.0	0.0	1.0	0.3
AG338	1	0.0	0.0	1.0	0.3
AG340	1	0.0	0.0	1.0	0.3
AG341	1	0.0	0.0	1.0	0.3
AG349	1	0.0	0.0	1.0	0.3
AG350	1	0.0	0.0	1.0	0.3
AG356	1	0.0	0.0	1.0	0.3
AG357	1	0.0	0.0	1.0	0.3
AG359	1	0.0	0.0	1.0	0.3
AG361	1	0.0	0.0	1.0	0.3
AG362	1	0.0	0.0	1.0	0.3
AG367	1	0.0	0.0	1.0	0.3
AG373	1	0.0	0.0	1.0	0.3
AG378	1	0.0	0.0	1.0	0.3
AG379	1	0.0	0.0	1.0	0.3
AG382	1	0.0	0.0	1.0	0.3
AG383	1	0.0	0.0	1.0	0.3
AG387	1	0.0	0.0	1.0	0.3
AG388	1	0.0	0.0	1.0	0.3
AG389	1	0.0	0.0	1.0	0.3
AG390	1	0.0	0.0	1.0	0.3
AG392	1	0.0	0.0	1.0	0.3
AG394	1	0.0	0.0	1.0	0.3
AG398	1	0.0	0.0	1.0	0.3
AG399	1	0.0	0.0	1.0	0.3
AG403	1	0.0	0.0	1.0	0.3
AG404	1	0.0	0.0	1.0	0.3
AG408	1	0.0	0.0	1.0	0.3
AG415	1	0.0	0.0	1.0	0.3
AG418	1	0.0	0.0	1.0	0.3
AG419	1	0.0	0.0	1.0	0.3
AG422	1	0.0	0.0	1.0	0.3
AG423	1	0.0	0.0	1.0	0.3
AG424	1	0.0	0.0	1.0	0.3
AG425	1	0.0	0.0	1.0	0.3
AG426	1	0.0	0.0	1.0	0.3
AG427	1	0.0	0.0	1.0	0.3
AG428	1	0.0	0.0	1.0	0.3
AG431	1	0.0	0.0	1.0	0.3
AG432	1	0.0	0.0	1.0	0.3
AG440	1	0.0	0.0	1.0	0.3
AG443	1	0.0	0.0	1.0	0.3
AG444	1	0.0	0.0	1.0	0.3
AG450	1	0.0	0.0	1.0	0.3
AG452	1	0.0	0.0	1.0	0.3
AG454	1	0.0	0.0	1.0	0.3
AG456	1	0.0	0.0	1.0	0.3
AG458	1	0.0	0.0	1.0	0.3
AG461	1	0.0	0.0	1.0	0.3
AG462	1	0.0	0.0	1.0	0.3
AG463	1	0.0	0.0	1.0	0.3
AG464	1	0.0	0.0	1.0	0.3
AG465	1	0.0	0.0	1.0	0.3
AG470	1	0.0	0.0	1.0	0.3
AG471	1	0.0	0.0	1.0	0.3
AG476	1	0.0	0.0	1.0	0.3
AG478	1	0.0	0.0	1.0	0.3
AG479	1	0.0	0.0	1.0	0.3
AG488	1	0.0	0.0	1.0	0.3
AG490	1	0.0	0.0	1.0	0.3
AG491	1	0.0	0.0	1.0	0.3
AG492	1	0.0	0.0	1.0	0.3
AG507	1	0.0	0.0	1.0	0.3
AG510	1	0.0	0.0	1.0	0.3
AG511	1	0.0	0.0	1.0	0.3
AG513	1	0.0	0.0	1.0	0.3
AG518	1	0.0	0.0	1.0	0.3
AG520	1	0.0	0.0	1.0	0.3
AG521	1	0.0	0.0	1.0	0.3
AG528	1	0.0	0.0	1.0	0.3
AG529	1	0.0	0.0	1.0	0.3
AG530	1	0.0	0.0	1.0	0.3
AG544	1	0.0	0.0	1.0	0.3
AG554	1	0.0	0.0	1.0	0.3
AG555	1	0.0	0.0	1.0	0.3
AG558	1	0.0	0.0	1.0	0.3
AG559	1	0.0	0.0	1.0	0.3
AG571	1	0.0	0.0	1.0	0.3
AG572	1	0.0	0.0	1.0	0.3
AG573	1	0.0	0.0	1.0	0.3
AG578	1	0.0	0.0	1.0	0.3
AG580	1	0.0	0.0	1.0	0.3
AG584	1	0.0	0.0	1.0	0.3
AG586	1	0.0	0.0	1.0	0.3
AG587	1	0.0	0.0	1.0	0.3
AG592	1	0.0	0.0	1.0	0.3
AG596	1	0.0	0.0	1.0	0.3
AG599	1	0.0	0.0	1.0	0.3
AG602	1	0.0	0.0	1.0	0.3
AG605	1	0.0	0.0	1.0	0.3
AG606	1	0.0	0.0	1.0	0.3
AG607	1	0.0	0.0	1.0	0.3
AG609	1	0.0	0.0	1.0	0.3
AG613	1	0.0	0.0	1.0	0.3
AG614	1	0.0	0.0	1.0	0.3
AG623	1	0.0	0.0	1.0	0.3
AG626	1	0.0	0.0	1.0	0.3
AG627	1	0.0	0.0	1.0	0.3
AG628	1	0.0	0.0	1.0	0.3
AG629	1	0.0	0.0	1.0	0.3
AG632	1	0.0	0.0	1.0	0.3
AG633	1	0.0	0.0	1.0	0.3
AG634	1	0.0	0.0	1.0	0.3
AG636	1	0.0	0.0	1.0	0.3
AG640	1	0.0	0.0	1.0	0.3
AG642	1	0.0	0.0	1.0	0.3
AG645	1	0.0	0.0	1.0	0.3
AG646	1	0.0	0.0	1.0	0.3
AG647	1	0.0	0.0	1.0	0.3
AG650	1	0.0	0.0	1.0	0.3
AG651	1	0.0	0.0	1.0	0.3
AG660	1	0.0	0.0	1.0	0.3
AG670	1	0.0	0.0	1.0	0.3
AG671	1	0.0	0.0	1.0	0.3
AG672	1	0.0	0.0	1.0	0.3
AG673	1	0.0	0.0	1.0	0.3
AG675	1	0.0	0.0	1.0	0.3
AG679	1	0.0	0.0	1.0	0.3
AG680	1	0.0	0.0	1.0	0.3
AG682	1	0.0	0.0	1.0	0.3
AG683	1	0.0	0.0	1.0	0.3
AG686	1	0.0	0.0	1.0	0.3
AG695	1	0.0	0.0	1.0	0.3
AG703	1	0.0	0.0	1.0	0.3
AG706	1	0.0	0.0	1.0	0.3
AG707	1	0.0	0.0	1.0	0.3
AG709	1	0.0	0.0	1.0	0.3
AG710	1	0.0	0.0	1.0	0.3
AG713	1	0.0	0.0	1.0	0.3
AG717	1	0.0	0.0	1.0	0.3
AG720	1	0.0	0.0	1.0	0.3
AG722	1	0.0	0.0	1.0	0.3
AG723	1	0.0	0.0	1.0	0.3
AG727	1	0.0	0.0	1.0	0.3
AG737	1	0.0	0.0	1.0	0.3
AG744	1	0.0	0.0	1.0	0.3
AG746	1	0.0	0.0	1.0	0.3
AG748	1	0.0	0.0	1.0	0.3
AG749	1	0.0	0.0	1.0	0.3
AG769	1	0.0	0.0	1.0	0.3
AG770	1	0.0	0.0	1.0	0.3
AG772	1	0.0	0.0	1.0	0.3
AG773	1	0.0	0.0	1.0	0.3
AG775	1	0.0	0.0	1.0	0.3
AG782	1	0.0	0.0	1.0	0.3
AG784	1	0.0	0.0	1.0	0.3
AG810	1	0.0	0.0	1.0	0.3
AG812	1	0.0	0.0	1.0	0.3
AG823	1	0.0	0.0	1.0	0.3
AG825	1	0.0	0.0	1.0	0.3
AG826	1	0.0	0.0	1.0	0.3
AG837	1	0.0	0.0	1.0	0.3
AG838	1	0.0	0.0	1.0	0.3
AG841	1	0.0	0.0	1.0	0.3
AG850	1	0.0	0.0	1.0	0.3
AG851	1	0.0	0.0	1.0	0.3
AG862	1	0.0	0.0	1.0	0.3
AG868	1	0.0	0.0	1.0	0.3
AG872	1	0.0	0.0	1.0	0.3
AG873	1	0.0	0.0	1.0	0.3
AG874	1	0.0	0.0	1.0	0.3
AG883	1	0.0	0.0	1.0	0.3
AG886	1	0.0	0.0	1.0	0.3
AG888	1	0.0	0.0	1.0	0.3
AG889	1	0.0	0.0	1.0	0.3
AG892	1	0.0	0.0	1.0	0.3
AG909	1	0.0	0.0	1.0	0.3
AG910	1	0.0	0.0	1.0	0.3
AG934	1	0.0	0.0	1.0	0.3
AG936	1	0.0	0.0	1.0	0.3
AG942	1	0.0	0.0	1.0	0.3
AG953	1	0.0	0.0	1.0	0.3
AG964	1	0.0	0.0	1.0	0.3
AG966	1	0.0	0.0	1.0	0.3
AG967	1	0.0	0.0	1.0	0.3
AG970	1	0.0	0.0	1.0	0.3
AG972	1	0.0	0.0	1.0	0.3
AG978	1	0.0	0.0	1.0	0.3
AG983	1	0.0	0.0	1.0	0.3
AG991	1	0.0	0.0	1.0	0.3
AG996	1	0.0	0.0	1.0	0.3
AG997	1	0.0	0.0	1.0	0.3
AH008	1	0.0	0.0	1.0	0.3
AH014	1	0.0	0.0	1.0	0.3
AH019	1	0.0	0.0	1.0	0.3
AH021	1	0.0	0.0	1.0	0.3
AH023	1	0.0	0.0	1.0	0.3
AH024	1	0.0	0.0	1.0	0.3
AH032	1	0.0	0.0	1.0	0.3
AH033	1	0.0	0.0	1.0	0.3
AH041	1	0.0	0.0	1.0	0.3
AH053	1	0.0	0.0	1.0	0.3
AH061	1	0.0	0.0	1.0	0.3
AH062	1	0.0	0.0	1.0	0.3
AH071	1	0.0	0.0	1.0	0.3
AH072	1	0.0	0.0	1.0	0.3
AH077	1	0.0	0.0	1.0	0.3
AH080	1	0.0	0.0	1.0	0.3
AH088	1	0.0	0.0	1.0	0.3
AH111	1	0.0	0.0	1.0	0.3
AH118	1	0.0	0.0	1.0	0.3
AH119	1	0.0	0.0	1.0	0.3
AH121	1	0.0	0.0	1.0	0.3
AH122	1	0.0	0.0	1.0	0.3
AH125	1	0.0	0.0	1.0	0.3
AH131	1	0.0	0.0	1.0	0.3
AH133	1	0.0	0.0	1.0	0.3
AH138	1	0.0	0.0	1.0	0.3
AH145	1	0.0	0.0	1.0	0.3
AH166	1	0.0	0.0	1.0	0.3
AH174	1	0.0	0.0	1.0	0.3
AH178	1	0.0	0.0	1.0	0.3
AH186	1	0.0	0.0	1.0	0.3
AH187	1	0.0	0.0	1.0	0.3
AH193	1	0.0	0.0	1.0	0.3
AH195	1	0.0	0.0	1.0	0.3
AH199	1	0.0	0.0	1.0	0.3
AH206	1	0.0	0.0	1.0	0.3
AH209	1	0.0	0.0	1.0	0.3
AH214	1	0.0	0.0	1.0	0.3
AH216	1	0.0	0.0	1.0	0.3
AH220	1	0.0	0.0	1.0	0.3
AH230	1	0.0	0.0	1.0	0.3
AH238	1	0.0	0.0	1.0	0.3
AH242	1	0.0	0.0	1.0	0.3
AH258	1	0.0	0.0	1.0	0.3
AH261	1	0.0	0.0	1.0	0.3
AH267	1	0.0	0.0	1.0	0.3
AH268	1	0.0	0.0	1.0	0.3
AH270	1	0.0	0.0	1.0	0.3
AH271	1	0.0	0.0	1.0	0.3
AH290	1	0.0	0.0	1.0	0.3
AH299	1	0.0	0.0	1.0	0.3
AH302	1	0.0	0.0	1.0	0.3
AH306	1	0.0	0.0	1.0	0.3
AH310	1	0.0	0.0	1.0	0.3
AH311	1	0.0	0.0	1.0	0.3
AH316	1	0.0	0.0	1.0	0.3
AH321	1	0.0	0.0	1.0	0.3
AH322	1	0.0	0.0	1.0	0.3
AH339	1	0.0	0.0	1.0	0.3
AH346	1	0.0	0.0	1.0	0.3
AH347	1	0.0	0.0	1.0	0.3
AH352	1	0.0	0.0	1.0	0.3
AH362	1	0.0	0.0	1.0	0.3
AH363	1	0.0	0.0	1.0	0.3
AH384	1	0.0	0.0	1.0	0.3
AH390	1	0.0	0.0	1.0	0.3
AH395	1	0.0	0.0	1.0	0.3
AH397	1	0.0	0.0	1.0	0.3
AH398	1	0.0	0.0	1.0	0.3
AH401	1	0.0	0.0	1.0	0.3
AH402	1	0.0	0.0	1.0	0.3
AH404	1	0.0	0.0	1.0	0.3
AH410	1	0.0	0.0	1.0	0.3
AH412	1	0.0	0.0	1.0	0.3
AH420	1	0.0	0.0	1.0	0.3
AH428	1	0.0	0.0	1.0	0.3
AH435	1	0.0	0.0	1.0	0.3
AH438	1	0.0	0.0	1.0	0.3
AH440	1	0.0	0.0	1.0	0.3
AH456	1	0.0	0.0	1.0	0.3
AH458	1	0.0	0.0	1.0	0.3
AH462	1	0.0	0.0	1.0	0.3
AH469	1	0.0	0.0	1.0	0.3
AH470	1	0.0	0.0	1.0	0.3
AH479	1	0.0	0.0	1.0	0.3
AH483	1	0.0	0.0	1.0	0.3
AH492	1	0.0	0.0	1.0	0.3
AH493	1	0.0	0.0	1.0	0.3
AH494	1	0.0	0.0	1.0	0.3
AH495	1	0.0	0.0	1.0	0.3
AH511	1	0.0	0.0	1.0	0.3
AH512	1	0.0	0.0	1.0	0.3
