backbone_id	priority_group	priority_index	selection_score	selection_score_column	dominant_species	primary_replicon	replicon_types	mobsuite_literature_record_count	mobsuite_literature_sample_count	mobsuite_literature_host_species_count	mobsuite_reported_host_range_taxid_count	mobsuite_literature_pmid_count	mobsuite_literature_year_min	mobsuite_literature_year_max	mobsuite_literature_conjugative_note_fraction	mobsuite_cluster_record_count	mobsuite_cluster_taxid_count	mobsuite_cluster_mobilizable_fraction	mobsuite_cluster_conjugative_fraction	mobsuite_cluster_relaxase_presence_fraction	mobsuite_cluster_mpf_presence_fraction	mobsuite_cluster_orit_presence_fraction	mobsuite_any_literature_support	mobsuite_any_cluster_support
AG680	low	0.114784851682495	0.1715545306732503	primary_model_oof_prediction	Singulisphaera_acidiphila	rep_cluster_1559	rep_cluster_1559	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AF524	low	0.0531129088990503	0.1714774410558583	primary_model_oof_prediction	Acinetobacter_baumannii			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AH024	low	0.0898112322663852	0.1714158439437368	primary_model_oof_prediction	Candidatus_Stammera_capleta	rep_cluster_1212	rep_cluster_1212	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AC911	low	0.0859420799624809	0.1713688667310657	primary_model_oof_prediction	Anabaena_cylindrica	rep_cluster_1731	rep_cluster_1731	0.0	0.0	0.0	0.0	0.0			0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AH299	low	0.0531129088990503	0.1712570453518824	primary_model_oof_prediction	Candidatus_Pantoea_carbekii	rep_cluster_1453	rep_cluster_1453	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AD859	low	0.0016414585531715	0.1712302101091988	primary_model_oof_prediction	Priestia_megaterium	rep_cluster_385	rep_cluster_237,rep_cluster_385,rep_cluster_99	0.0	0.0	0.0	0.0	0.0			0.0	40.0	6.0	0.375	0.0	0.375	0.0	0.0	False	True
AG748	low	0.2973384922030719	0.1712302101091988	primary_model_oof_prediction	Geobacillus_stearothermophilus			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AE681	low	0.0859420799624809	0.1712177783133672	primary_model_oof_prediction	Anabaena_cylindrica			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AF417	low	0.116191816156642	0.1710888276862833	primary_model_oof_prediction	Streptomyces_chartreusis	rep_cluster_249	rep_cluster_249	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AD104	low	0.2915933872669715	0.170974449225046	primary_model_oof_prediction	Spiroplasma_citri			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AG628	low	0.0531129088990503	0.170906260971033	primary_model_oof_prediction	Anoxybacillus_caldiproteolyticus			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AE687	low	0.0634306483761285	0.1708531881224846	primary_model_oof_prediction	Francisella_halioticida	Inc13	Inc13	0.0	0.0	0.0	0.0	0.0			0.0	89.0	36.0	0.6629213483146067	0.0	0.6629213483146067	0.0	0.0	False	True
AE939	low	0.0634306483761285	0.1708323225042413	primary_model_oof_prediction	Pseudoalteromonas_sp._BSi20327	rep_cluster_659	rep_cluster_659	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AC500	low	0.1214679329346933	0.1708209464541489	primary_model_oof_prediction	Campylobacter_sp._RM12651	rep_cluster_851	rep_cluster_851	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AD419	low	0.0021104467112205	0.1708105400698044	primary_model_oof_prediction	Weissella_cibaria	rep_cluster_589	rep_cluster_589	0.0	0.0	0.0	0.0	0.0			0.0	59.0	23.0	0.864406779661017	0.0	0.864406779661017	0.0	0.0	False	True
AH321	low	0.3028491030601477	0.1707896416816311	primary_model_oof_prediction	Klebsiella_oxytoca			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AB507	low	0.304373314573807	0.170755326715127	primary_model_oof_prediction	Helicobacter_pylori	rep_cluster_137	rep_cluster_137	0.0	0.0	0.0	0.0	0.0			0.0	41.0	12.0	0.6341463414634146	0.0	0.6341463414634146	0.0	0.0	False	True
AB675	low	0.3000351741118537	0.1707407865999165	primary_model_oof_prediction	Bacillus_cereus	rep_cluster_164	rep_cluster_125,rep_cluster_1575,rep_cluster_164,rep_cluster_1751	0.0	0.0	0.0	0.0	0.0			0.0	8.0	6.0	0.125	0.0	0.125	0.0	0.0	False	True
AE709	low	0.0531129088990503	0.1706636074700676	primary_model_oof_prediction	Runella_slithyformis	rep_cluster_1344	rep_cluster_1344	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AH402	low	0.0531129088990503	0.1706392854607732	primary_model_oof_prediction	Streptomyces_sp._NBC_01568			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AH428	low	0.0531129088990503	0.1705697489543559	primary_model_oof_prediction	Bacteroides_finegoldii			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AH178	low	0.0798452339078438	0.1705151878468531	primary_model_oof_prediction	Ligilactobacillus_salivarius			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AG528	low	0.0798452339078438	0.1705151878468531	primary_model_oof_prediction	Acinetobacter_sp._EB104			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AC151	low	0.0002344940790245	0.1705120738579076	primary_model_oof_prediction	Clostridioides_difficile			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AE885	low	0.0634306483761285	0.1704561095365315	primary_model_oof_prediction	Lactiplantibacillus_plantarum	rep_cluster_1880	rep_cluster_1880,rep_cluster_707	0.0	0.0	0.0	0.0	0.0			0.0	8.0	2.0	0.125	0.0	0.125	0.0	0.0	False	True
AH397	low	0.0531129088990503	0.1703695297245495	primary_model_oof_prediction	Clostridium_baratii	rep_cluster_630	rep_cluster_630	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AE834	low	0.0030484230273185	0.1703480447501993	primary_model_oof_prediction	Ralstonia_sp._RRA.1	rep_cluster_371	rep_cluster_371	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	False	True
AE731	low	0.1214679329346933	0.170290774653184	primary_model_oof_prediction	Haliscomenobacter_hydrossis	rep_cluster_230	rep_cluster_230	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AD242	low	0.0798452339078438	0.1701562843465887	primary_model_oof_prediction	Marinobacter_adhaerens	rep_cluster_487	rep_cluster_487	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AG645	low	0.292765857662094	0.1700968193012502	primary_model_oof_prediction	Stanieria_cyanosphaera			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AH311	low	0.0531129088990503	0.1700882183940603	primary_model_oof_prediction	Vibrio_coralliilyticus			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AC886	low	0.0838316332512604	0.1700696444359305	primary_model_oof_prediction	Marinovum_algicola	rep_cluster_361	rep_cluster_361	0.0	0.0	0.0	0.0	0.0			0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	False	True
AE871	low	0.0531129088990503	0.1700696444359305	primary_model_oof_prediction	Vibrio_tubiashii	rep_cluster_986	rep_cluster_986	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AB472	low	0.1118536756946887	0.1700139029231134	primary_model_oof_prediction	Pediococcus_pentosaceus	rep_cluster_1229	rep_cluster_1229	0.0	0.0	0.0	0.0	0.0			0.0	22.0	10.0	0.18181818181818182	0.0	0.18181818181818182	0.0	0.0	False	True
AA390	low	0.0531129088990503	0.1699361052819853	primary_model_oof_prediction	Borreliella_bissettiae			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AD930	low	0.1181850158283503	0.1699136308456234	primary_model_oof_prediction	Azospirillum_brasilense	rep_cluster_1806	rep_cluster_1806,rep_cluster_771	0.0	0.0	0.0	0.0	0.0			0.0	6.0	6.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	False	True
AE686	low	0.0531129088990503	0.1698834886127329	primary_model_oof_prediction	Francisella_philomiragia	Inc13	Inc13	0.0	0.0	0.0	0.0	0.0			0.0	89.0	36.0	0.6629213483146067	0.0	0.6629213483146067	0.0	0.0	False	True
AD422	low	0.0531129088990503	0.1698008376811773	primary_model_oof_prediction	Candidatus_Stammera_capleta	rep_cluster_1374	rep_cluster_1374	0.0	0.0	0.0	0.0	0.0			0.0	46.0	28.0	0.0	0.0	0.0	0.0	0.0	False	True
AB884	low	0.114784851682495	0.1697020557309122	primary_model_oof_prediction	Singulisphaera_acidiphila	rep_cluster_1545	rep_cluster_1545	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AF255	low	0.0531129088990503	0.1696358450105295	primary_model_oof_prediction	Bacillus_cereus	rep_cluster_845	rep_cluster_845	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AD970	low	0.2973384922030719	0.1695965779720143	primary_model_oof_prediction	Paenibacillus_amylolyticus	rep_cluster_2425	rep_cluster_2425	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AB611	low	0.0531129088990503	0.1695185773692176	primary_model_oof_prediction	Oscillatoria_acuminata			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AB593	low	0.0634306483761285	0.169509976492135	primary_model_oof_prediction	Sphingobium_yanoikuyae			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AD445	low	0.0634306483761285	0.1695005161257145	primary_model_oof_prediction	Klebsiella_pneumoniae			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AB656	low	0.2973384922030719	0.1694790404338843	primary_model_oof_prediction	Primula_red_phytoplasma	rep_cluster_674	rep_cluster_674	0.0	0.0	0.0	0.0	0.0			0.0	28.0	7.0	0.0	0.0	0.0	0.0	0.0	False	True
AG602	low	0.1245163559620119	0.1694643256645002	primary_model_oof_prediction	Corynebacterium_tuberculostearicum			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AF865	low	0.0798452339078438	0.1691966017429485	primary_model_oof_prediction	Priestia_megaterium	rep_cluster_1201	rep_cluster_1201	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AE697	low	0.2915933872669715	0.1691437373029383	primary_model_oof_prediction	Spiroplasma_phoeniceum			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AG419	low	0.0798452339078438	0.1691273709620265	primary_model_oof_prediction	Microbacterium_sp._YJN-G			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AD525	low	0.1233438855668894	0.1691050935680438	primary_model_oof_prediction	Rahnella_sp._WMR114			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AE443	low	0.1109156993785906	0.1690509864315896	primary_model_oof_prediction	Turneriella_parva	rep_cluster_1543	rep_cluster_1543	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AF437	low	0.3046078086528315	0.1690271584121076	primary_model_oof_prediction	Methylibium_sp._T29-B	rep_cluster_733	rep_cluster_733	0.0	0.0	0.0	0.0	0.0			0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	False	True
AE006	low	0.0024621878297572	0.1690029283270324	primary_model_oof_prediction	Exiguobacterium_profundum			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AF779	low	0.0531129088990503	0.1686719576854532	primary_model_oof_prediction	Rivularia_sp._PCC_7116			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AE606	low	0.1214679329346933	0.1686509504481637	primary_model_oof_prediction	Haliscomenobacter_hydrossis	rep_cluster_246	rep_cluster_246	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AG106	low	0.1192402391839606	0.1686330822234039	primary_model_oof_prediction	Thermovirga_lienii			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AG118	low	0.0531129088990503	0.1685899207506739	primary_model_oof_prediction	Gallibacterium_anatis	rep_cluster_1051	rep_cluster_1051	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AG953	low	0.0798452339078438	0.1685399397755893	primary_model_oof_prediction	Corynebacterium_ureicelerivorans			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AD692	low	0.1118536756946887	0.1683205150620047	primary_model_oof_prediction	Bacteroides_uniformis			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AF363	low	0.1123226638527377	0.168265063221468	primary_model_oof_prediction	Rickettsia_rhipicephali			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AD391	low	0.1233438855668894	0.1682486460530889	primary_model_oof_prediction	Anabaena_sp._90			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AH479	low	0.0798452339078438	0.1681602666800491	primary_model_oof_prediction	Arthrobacter_sp._Hiyo8			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AD621	low	0.0531129088990503	0.1679345429409937	primary_model_oof_prediction	Bacillus_anthracis			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AE275	low	0.0531129088990503	0.167773348473524	primary_model_oof_prediction	Acetobacter_pasteurianus	rep_cluster_759	rep_cluster_759	0.0	0.0	0.0	0.0	0.0			0.0	6.0	4.0	0.5	0.0	0.5	0.0	0.0	False	True
AG418	low	0.0798452339078438	0.1676412693067968	primary_model_oof_prediction	Microbacterium_sp._BDGP8	rep_cluster_1579	rep_cluster_1579	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AB655	low	0.1245163559620119	0.1675807258458557	primary_model_oof_prediction	Candidatus_Phytoplasma_asteris	rep_cluster_380	rep_cluster_380,rep_cluster_674	0.0	0.0	0.0	0.0	0.0			0.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AD616	low	0.0531129088990503	0.1675425634244785	primary_model_oof_prediction	Francisella_tularensis	rep_cluster_168	rep_cluster_168	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AD833	low	0.0898112322663852	0.1675425634244785	primary_model_oof_prediction	Synechococcus_sp._PCC_7502	rep_cluster_1716	rep_cluster_1716	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AG076	low	0.0798452339078438	0.1675346323324244	primary_model_oof_prediction	Leptolyngbya_boryana			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AG584	low	0.0898112322663852	0.1674429130873651	primary_model_oof_prediction	Zymomonas_mobilis			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AF111	low	0.0798452339078438	0.1674400335176602	primary_model_oof_prediction	Priestia_megaterium	rep_cluster_2005	rep_cluster_2005	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AA123	low	0.0531129088990503	0.16739375014943	primary_model_oof_prediction	Klebsiella_pneumoniae	ColRNAI_rep_cluster_1987	ColRNAI_rep_cluster_1987,rep_cluster_2358,rep_cluster_2373	0.0	0.0	0.0	0.0	0.0			0.0	225.0	43.0	0.5466666666666666	0.0	0.4711111111111111	0.0	0.0	False	True
AB896	low	0.292765857662094	0.1672918427934878	primary_model_oof_prediction	Pseudomonas_syringae			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AG427	low	0.0531129088990503	0.1672526186257057	primary_model_oof_prediction	Candidatus_Stammera_capleta	rep_cluster_1165	rep_cluster_1165	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AF224	low	0.0029311759878063	0.16724221653727	primary_model_oof_prediction	Azospirillum_argentinense	rep_cluster_622	rep_cluster_622	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AG057	low	0.000937976316098	0.1671396023544493	primary_model_oof_prediction	Geminocystis_sp._NIES-3709	rep_cluster_1747	rep_cluster_1747	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AE601	low	0.4849604397457178	0.1670483607520846	primary_model_oof_prediction	Lentilactobacillus_buchneri	Inc13	Inc13	0.0	0.0	0.0	0.0	0.0			0.0	89.0	36.0	0.6629213483146067	0.0	0.6629213483146067	0.0	0.0	False	True
AG850	low	0.1265095556337202	0.1670315167684782	primary_model_oof_prediction	Candidatus_Stammera_capleta			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AB566	low	0.0859420799624809	0.1670233718490797	primary_model_oof_prediction	Sulfobacillus_acidophilus			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AC154	low	0.3046078086528315	0.1669434107323659	primary_model_oof_prediction	Lacticaseibacillus_paracasei	rep_cluster_1739	rep_cluster_1628,rep_cluster_1629,rep_cluster_1739	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AD033	low	0.1199437214210341	0.1666794646930502	primary_model_oof_prediction	Streptomyces_tubercidicus	rep_cluster_266	rep_cluster_266	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AF441	low	0.0531129088990503	0.1664842245447692	primary_model_oof_prediction	Priestia_flexa			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AB981	low	0.0531129088990503	0.1663672746856676	primary_model_oof_prediction	Aeromonas_caviae	rep_cluster_1195	rep_cluster_1195	0.0	0.0	0.0	0.0	0.0			0.0	24.0	7.0	0.7916666666666666	0.0	0.7916666666666666	0.0	0.0	False	True
AE849	low	0.0726931644975964	0.1663586863098629	primary_model_oof_prediction	Staphylococcus_epidermidis	rep_cluster_2466	rep_cluster_2466	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AB506	low	0.1118536756946887	0.1663289263019641	primary_model_oof_prediction	Helicobacter_pylori	rep_cluster_146	rep_cluster_137,rep_cluster_146	0.0	0.0	0.0	0.0	0.0			0.0	4.0	2.0	1.0	0.0	1.0	0.0	0.0	False	True
AE252	low	0.3075389846406378	0.1662613535207967	primary_model_oof_prediction	Mycobacterium_ulcerans	rep_cluster_441	rep_cluster_441	0.0	0.0	0.0	0.0	0.0			0.0	5.0	4.0	0.2	0.0	0.2	0.0	0.0	False	True
AE381	low	0.000937976316098	0.1661847640461624	primary_model_oof_prediction	Parabacteroides_distasonis	rep_cluster_366	rep_cluster_366	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AF258	low	0.0898112322663852	0.1661496088262679	primary_model_oof_prediction	Lactobacillus_gallinarum			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AG571	low	0.1233438855668894	0.1661187913125943	primary_model_oof_prediction	Anabaena_sp._90			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AH008	low	0.0838316332512604	0.166036754377815	primary_model_oof_prediction	Marinovum_algicola	rep_cluster_1673	rep_cluster_1673	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AF484	low	0.304373314573807	0.165904481125843	primary_model_oof_prediction	Desulfohalobium_retbaense	rep_cluster_1544	rep_cluster_1544	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AF297	low	0.0898112322663852	0.1658864107157206	primary_model_oof_prediction	Synechococcus_sp._PCC_7502			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AD468	low	0.0898112322663852	0.165766171550346	primary_model_oof_prediction	Clostridium_baratii			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AC689	low	0.4698963262031132	0.1656924640042787	primary_model_oof_prediction	Rhizobium_beringeri	rep_cluster_841	rep_cluster_841	0.0	0.0	0.0	0.0	0.0			0.0	39.0	22.0	0.0	0.1282051282051282	0.1282051282051282	0.0	0.0	False	True
AF815	low	0.0898112322663852	0.1656865069471018	primary_model_oof_prediction	Lactobacillus_gallinarum			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AH306	low	0.1233438855668894	0.165467358409068	primary_model_oof_prediction	Calothrix_sp._336/3			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AA250	low	0.0531129088990503	0.165316594722224	primary_model_oof_prediction	Borreliella_bissettiae	rep_cluster_1621	rep_cluster_1621	0.0	0.0	0.0	0.0	0.0			0.0	67.0	24.0	0.0	0.0	0.0	0.0	0.0	False	True
AB500	low	0.0898112322663852	0.1653003317525685	primary_model_oof_prediction	Helicobacter_pylori	rep_cluster_137	rep_cluster_137	0.0	0.0	0.0	0.0	0.0			0.0	41.0	12.0	0.6341463414634146	0.0	0.6341463414634146	0.0	0.0	False	True
AA730	low	0.116191816156642	0.1651605811319169	primary_model_oof_prediction	Piscirickettsia_salmonis	rep_cluster_1053	rep_cluster_1053	0.0	0.0	0.0	0.0	0.0			0.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0	False	True
AE560	low	0.0634306483761285	0.1651415331607141	primary_model_oof_prediction	Bacillus_cereus			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AE361	low	0.0634306483761285	0.164806580466596	primary_model_oof_prediction	Lactiplantibacillus_plantarum			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AH302	low	0.0634306483761285	0.164774158902049	primary_model_oof_prediction	Kocuria_flava			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AF220	low	0.292765857662094	0.164774158902049	primary_model_oof_prediction	Stanieria_cyanosphaera	rep_cluster_1715	rep_cluster_1715	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AA707	low	0.304373314573807	0.1646448353842125	primary_model_oof_prediction	Staphylococcus_xylosus	rep_cluster_1017	rep_cluster_1017,rep_cluster_1110,rep_cluster_1215	0.0	0.0	0.0	0.0	0.0			0.0	138.0	20.0	0.5579710144927537	0.0	0.0	0.0	0.0	False	True
AA728	low	0.116191816156642	0.164293294932102	primary_model_oof_prediction	Piscirickettsia_salmonis	rep_cluster_1053	rep_cluster_1053	0.0	0.0	0.0	0.0	0.0			0.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0	False	True
AF353	low	0.0531129088990503	0.1638983907319451	primary_model_oof_prediction	Azotobacter_chroococcum	rep_cluster_1508	rep_cluster_1508	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AD523	low	0.1233438855668894	0.1636823719986128	primary_model_oof_prediction	Rahnella_sp._WMR114	rep_cluster_1981	rep_cluster_1981	0.0	0.0	0.0	0.0	0.0			0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	False	True
AD849	low	0.0898112322663852	0.163677808614253	primary_model_oof_prediction	Bacillus_velezensis			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AG461	low	0.0022276937507327	0.1636286328245418	primary_model_oof_prediction	Burkholderia_sp._PAMC_26561			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AB111	low	0.3284180512140733	0.1635424825526211	primary_model_oof_prediction	Klebsiella_pneumoniae			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AG252	low	0.0531129088990503	0.1633423790513325	primary_model_oof_prediction	Lacticaseibacillus_zeae			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AG082	low	0.0838316332512604	0.163055954992381	primary_model_oof_prediction	Mycobacterium_sp._MOTT-90			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AB912	low	0.0531129088990503	0.1629680105903255	primary_model_oof_prediction	Clostridioides_difficile			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AE202	low	0.090162973384922	0.1627832887108654	primary_model_oof_prediction	Candidatus_Erwinia_haradaeae	rep_cluster_1539	rep_cluster_1539	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AD942	low	0.3074217376011255	0.1626126247587946	primary_model_oof_prediction	Piscirickettsia_salmonis	rep_cluster_1856	rep_cluster_1856	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
